Batch ID,Product,Line ID,Shift,Operator,Start Time,End Time,Ambient Temp (°C),Step No.,Process Step,Raw Materials (kg),Lot Number(s),Quantity Deviation (%),Equipment Used,Equipment ID/Model,Control Parameter,Setpoint Value,Measured Value,Unit,Tolerance Range,Alarm (Y/N),Alarm Type,SPC Status,Sensor Calibrated (Y/N),Energy Consumption (kWh),Maintenance Flag (Y/N),Operator Notes,Quality Check (Y/N)
YOG-018,Yogurt,Line-1,C,Op-101,2025-02-04 08:35:00,2025-02-04 08:55:00,21.6,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT4171,-4.67,Fermentation Tank,Alfa Laval,Time,240.0,228.83,min,210 to 270,N,None,In Control,Y,8.57,N,Operator verified,Y
YOG-018,Yogurt,Line-1,C,Op-101,2025-02-04 08:55:00,2025-02-04 09:10:00,21.6,4,Cooling,Yogurt (1000),Yogurt-LOT3481,-0.4,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,8.3,°C,5 to 10,N,None,In Control,N,6.51,N,Filter check done,Y
YOG-019,Yogurt,Line-2,A,Op-404,2025-02-04 18:00:00,2025-02-04 18:20:00,23.9,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT4711,-1.4,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,93.6,°C,90 to 100,N,None,In Control,N,7.85,N,Routine maintenance soon,Y
YOG-019,Yogurt,Line-2,A,Op-404,2025-02-04 18:00:00,2025-02-04 18:20:00,23.9,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT4711,-1.4,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,4.66,min,4 to 6,N,None,In Control,Y,8.08,N,All normal,Y
YOG-019,Yogurt,Line-2,A,Op-404,2025-02-04 18:20:00,2025-02-04 18:35:00,23.9,2,Homogenization,Milk Mix (1000),Milk Mix-LOT1668,3.03,Homogenizer,APV Gaulin,Pressure,200.0,209.6,bar,170 to 230,N,None,In Control,Y,5.33,N,Routine maintenance soon,Y
YOG-019,Yogurt,Line-2,A,Op-404,2025-02-04 18:35:00,2025-02-04 18:55:00,23.9,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT9017,-1.03,Fermentation Tank,Alfa Laval,Temp,43.0,43.6,°C,40 to 46,N,None,In Control,N,6.49,N,Minor deviation corrected,Y
YOG-019,Yogurt,Line-2,A,Op-404,2025-02-04 18:35:00,2025-02-04 18:55:00,23.9,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT9017,-1.03,Fermentation Tank,Alfa Laval,Time,240.0,253.79,min,210 to 270,N,None,In Control,Y,7.29,N,Minor deviation corrected,Y
YOG-019,Yogurt,Line-2,A,Op-404,2025-02-04 18:55:00,2025-02-04 19:10:00,23.9,4,Cooling,Yogurt (1000),Yogurt-LOT6713,2.26,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,9.3,°C,5 to 10,N,None,In Control,N,5.98,N,Equipment stable,Y
YOG-020,Yogurt,Line-3,C,Op-303,2025-02-05 06:00:00,2025-02-05 06:20:00,20.8,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT9913,1.16,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,98.0,°C,90 to 100,N,None,In Control,Y,7.53,N,Filter check done,Y
YOG-020,Yogurt,Line-3,C,Op-303,2025-02-05 06:00:00,2025-02-05 06:20:00,20.8,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT9913,1.16,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,4.93,min,4 to 6,N,None,In Control,Y,8.23,N,Routine maintenance soon,Y
YOG-020,Yogurt,Line-3,C,Op-303,2025-02-05 06:20:00,2025-02-05 06:35:00,20.8,2,Homogenization,Milk Mix (1000),Milk Mix-LOT3718,-0.2,Homogenizer,APV Gaulin,Pressure,200.0,178.1,bar,170 to 230,N,None,Out of Control,N,6.12,N,Filter check done,Y
YOG-020,Yogurt,Line-3,C,Op-303,2025-02-05 06:35:00,2025-02-05 06:55:00,20.8,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT1267,-0.91,Fermentation Tank,Alfa Laval,Temp,43.0,42.6,°C,40 to 46,N,None,In Control,Y,5.8,N,Equipment stable,Y
YOG-020,Yogurt,Line-3,C,Op-303,2025-02-05 06:35:00,2025-02-05 06:55:00,20.8,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT1267,-0.91,Fermentation Tank,Alfa Laval,Time,240.0,237.51,min,210 to 270,N,None,In Control,N,5.23,N,Filter check done,Y
YOG-020,Yogurt,Line-3,C,Op-303,2025-02-05 06:55:00,2025-02-05 07:10:00,20.8,4,Cooling,Yogurt (1000),Yogurt-LOT4995,-1.84,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.5,°C,5 to 10,N,None,In Control,N,5.25,N,Sensor recalibrated,Y
YOG-021,Yogurt,Line-1,B,Op-404,2025-02-05 09:00:00,2025-02-05 09:20:00,23.5,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT8298,-1.21,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,95.8,°C,90 to 100,N,None,In Control,N,6.51,N,All normal,Y
YOG-021,Yogurt,Line-1,B,Op-404,2025-02-05 09:00:00,2025-02-05 09:20:00,23.5,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT8298,-1.21,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,4.55,min,4 to 6,N,None,In Control,Y,6.74,N,Routine maintenance soon,Y
YOG-021,Yogurt,Line-1,B,Op-404,2025-02-05 09:20:00,2025-02-05 09:35:00,23.5,2,Homogenization,Milk Mix (1000),Milk Mix-LOT3695,0.86,Homogenizer,APV Gaulin,Pressure,200.0,214.4,bar,170 to 230,N,None,In Control,N,5.41,N,Equipment stable,Y
YOG-021,Yogurt,Line-1,B,Op-404,2025-02-05 09:35:00,2025-02-05 09:55:00,23.5,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT3444,0.62,Fermentation Tank,Alfa Laval,Temp,43.0,44.1,°C,40 to 46,N,None,In Control,N,6.56,N,Filter check done,Y
YOG-021,Yogurt,Line-1,B,Op-404,2025-02-05 09:35:00,2025-02-05 09:55:00,23.5,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT3444,0.62,Fermentation Tank,Alfa Laval,Time,240.0,224.33,min,210 to 270,N,None,In Control,Y,6.14,N,All normal,Y
YOG-021,Yogurt,Line-1,B,Op-404,2025-02-05 09:55:00,2025-02-05 10:10:00,23.5,4,Cooling,Yogurt (1000),Yogurt-LOT3938,1.45,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.9,°C,5 to 10,N,None,In Control,Y,4.25,N,Sensor recalibrated,Y
YOG-022,Yogurt,Line-3,C,Op-101,2025-02-06 14:00:00,2025-02-06 14:20:00,24.3,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT8355,0.53,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,95.3,°C,90 to 100,N,None,In Control,Y,7.71,N,All normal,Y
YOG-022,Yogurt,Line-3,C,Op-101,2025-02-06 14:00:00,2025-02-06 14:20:00,24.3,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT8355,0.53,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.09,min,4 to 6,N,None,In Control,Y,7.72,N,Adjustment required,Y
YOG-022,Yogurt,Line-3,C,Op-101,2025-02-06 14:20:00,2025-02-06 14:35:00,24.3,2,Homogenization,Milk Mix (1000),Milk Mix-LOT5928,1.1,Homogenizer,APV Gaulin,Pressure,200.0,198.0,bar,170 to 230,N,None,In Control,N,4.58,N,Operator verified,Y
YOG-022,Yogurt,Line-3,C,Op-101,2025-02-06 14:35:00,2025-02-06 14:55:00,24.3,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT5981,-4.05,Fermentation Tank,Alfa Laval,Temp,43.0,42.9,°C,40 to 46,N,None,In Control,N,6.7,N,Sensor recalibrated,Y
YOG-022,Yogurt,Line-3,C,Op-101,2025-02-06 14:35:00,2025-02-06 14:55:00,24.3,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT5981,-4.05,Fermentation Tank,Alfa Laval,Time,240.0,233.58,min,210 to 270,N,None,In Control,N,7.0,N,Operator verified,Y
YOG-022,Yogurt,Line-3,C,Op-101,2025-02-06 14:55:00,2025-02-06 15:10:00,24.3,4,Cooling,Yogurt (1000),Yogurt-LOT2691,-0.52,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,8.8,°C,5 to 10,N,None,In Control,Y,5.62,N,Operator verified,Y
YOG-023,Yogurt,Line-2,A,Op-202,2025-02-06 09:00:00,2025-02-06 09:20:00,21.7,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT8802,-1.86,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,91.5,°C,90 to 100,N,None,In Control,Y,6.17,N,Operator verified,Y
YOG-023,Yogurt,Line-2,A,Op-202,2025-02-06 09:00:00,2025-02-06 09:20:00,21.7,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT8802,-1.86,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.62,min,4 to 6,N,None,In Control,Y,5.54,N,Filter check done,Y
YOG-023,Yogurt,Line-2,A,Op-202,2025-02-06 09:20:00,2025-02-06 09:35:00,21.7,2,Homogenization,Milk Mix (1000),Milk Mix-LOT7563,2.11,Homogenizer,APV Gaulin,Pressure,200.0,195.4,bar,170 to 230,N,None,In Control,Y,5.62,N,Filter check done,Y
YOG-023,Yogurt,Line-2,A,Op-202,2025-02-06 09:35:00,2025-02-06 09:55:00,21.7,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT3006,3.01,Fermentation Tank,Alfa Laval,Temp,43.0,43.7,°C,40 to 46,N,None,In Control,N,7.59,N,Sensor recalibrated,Y
YOG-023,Yogurt,Line-2,A,Op-202,2025-02-06 09:35:00,2025-02-06 09:55:00,21.7,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT3006,3.01,Fermentation Tank,Alfa Laval,Time,240.0,244.23,min,210 to 270,N,None,In Control,N,7.44,N,Filter check done,Y
YOG-023,Yogurt,Line-2,A,Op-202,2025-02-06 09:55:00,2025-02-06 10:10:00,21.7,4,Cooling,Yogurt (1000),Yogurt-LOT5693,2.06,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,9.3,°C,5 to 10,N,None,In Control,Y,3.97,N,Adjustment required,Y
YOG-024,Yogurt,Line-2,C,Op-303,2025-02-07 15:00:00,2025-02-07 15:20:00,24.9,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT7669,-0.55,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,95.4,°C,90 to 100,N,None,In Control,Y,8.36,N,Equipment stable,Y
YOG-024,Yogurt,Line-2,C,Op-303,2025-02-07 15:00:00,2025-02-07 15:20:00,24.9,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT7669,-0.55,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.14,min,4 to 6,N,None,In Control,N,7.2,N,Sensor recalibrated,Y
YOG-024,Yogurt,Line-2,C,Op-303,2025-02-07 15:20:00,2025-02-07 15:35:00,24.9,2,Homogenization,Milk Mix (1000),Milk Mix-LOT6427,-0.58,Homogenizer,APV Gaulin,Pressure,200.0,195.9,bar,170 to 230,N,None,In Control,Y,5.46,N,Minor deviation corrected,Y
YOG-024,Yogurt,Line-2,C,Op-303,2025-02-07 15:35:00,2025-02-07 15:55:00,24.9,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT8287,1.42,Fermentation Tank,Alfa Laval,Temp,43.0,44.9,°C,40 to 46,N,None,In Control,Y,8.36,N,Filter check done,Y
YOG-024,Yogurt,Line-2,C,Op-303,2025-02-07 15:35:00,2025-02-07 15:55:00,24.9,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT8287,1.42,Fermentation Tank,Alfa Laval,Time,240.0,236.89,min,210 to 270,N,None,In Control,Y,7.76,N,Routine maintenance soon,Y
YOG-024,Yogurt,Line-2,C,Op-303,2025-02-07 15:55:00,2025-02-07 16:10:00,24.9,4,Cooling,Yogurt (1000),Yogurt-LOT6776,2.38,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.8,°C,5 to 10,N,None,In Control,N,5.98,Y,Operator verified,Y
YOG-025,Yogurt,Line-1,C,Op-404,2025-02-07 11:00:00,2025-02-07 11:20:00,21.1,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT8578,-1.01,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,95.2,°C,90 to 100,N,None,In Control,Y,7.37,N,Filter check done,Y
YOG-025,Yogurt,Line-1,C,Op-404,2025-02-07 11:00:00,2025-02-07 11:20:00,21.1,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT8578,-1.01,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,4.68,min,4 to 6,N,None,In Control,Y,7.49,N,Operator verified,Y
YOG-025,Yogurt,Line-1,C,Op-404,2025-02-07 11:20:00,2025-02-07 11:35:00,21.1,2,Homogenization,Milk Mix (1000),Milk Mix-LOT9250,-2.28,Homogenizer,APV Gaulin,Pressure,200.0,215.3,bar,170 to 230,N,None,In Control,N,7.2,N,Filter check done,Y
YOG-025,Yogurt,Line-1,C,Op-404,2025-02-07 11:35:00,2025-02-07 11:55:00,21.1,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT6442,-3.58,Fermentation Tank,Alfa Laval,Temp,43.0,42.9,°C,40 to 46,N,None,In Control,N,9.18,N,All normal,Y
YOG-025,Yogurt,Line-1,C,Op-404,2025-02-07 11:35:00,2025-02-07 11:55:00,21.1,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT6442,-3.58,Fermentation Tank,Alfa Laval,Time,240.0,246.64,min,210 to 270,N,None,In Control,Y,8.72,N,Sensor recalibrated,Y
YOG-025,Yogurt,Line-1,C,Op-404,2025-02-07 11:55:00,2025-02-07 12:10:00,21.1,4,Cooling,Yogurt (1000),Yogurt-LOT9141,-0.05,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.4,°C,5 to 10,N,None,In Control,N,6.18,N,Equipment stable,Y
YOG-026,Yogurt,Line-3,C,Op-101,2025-02-08 12:00:00,2025-02-08 12:20:00,22.2,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT6246,0.55,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,96.1,°C,90 to 100,N,None,In Control,N,6.98,N,Minor deviation corrected,Y
YOG-026,Yogurt,Line-3,C,Op-101,2025-02-08 12:00:00,2025-02-08 12:20:00,22.2,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT6246,0.55,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.22,min,4 to 6,N,None,In Control,N,5.75,N,Routine maintenance soon,Y
YOG-026,Yogurt,Line-3,C,Op-101,2025-02-08 12:20:00,2025-02-08 12:35:00,22.2,2,Homogenization,Milk Mix (1000),Milk Mix-LOT9438,-2.83,Homogenizer,APV Gaulin,Pressure,200.0,209.5,bar,170 to 230,N,None,In Control,N,6.77,N,Adjustment required,Y
YOG-026,Yogurt,Line-3,C,Op-101,2025-02-08 12:35:00,2025-02-08 12:55:00,22.2,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT6405,-1.66,Fermentation Tank,Alfa Laval,Temp,43.0,42.2,°C,40 to 46,N,None,In Control,Y,6.9,N,All normal,Y
YOG-026,Yogurt,Line-3,C,Op-101,2025-02-08 12:35:00,2025-02-08 12:55:00,22.2,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT6405,-1.66,Fermentation Tank,Alfa Laval,Time,240.0,225.31,min,210 to 270,N,None,In Control,N,6.49,N,Adjustment required,Y
YOG-026,Yogurt,Line-3,C,Op-101,2025-02-08 12:55:00,2025-02-08 13:10:00,22.2,4,Cooling,Yogurt (1000),Yogurt-LOT1089,1.0,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.7,°C,5 to 10,N,None,In Control,N,5.15,N,All normal,Y
YOG-027,Yogurt,Line-3,A,Op-101,2025-02-08 06:00:00,2025-02-08 06:20:00,19.4,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT7107,1.67,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,98.3,°C,90 to 100,N,None,In Control,N,6.85,N,Filter check done,Y
YOG-027,Yogurt,Line-3,A,Op-101,2025-02-08 06:00:00,2025-02-08 06:20:00,19.4,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT7107,1.67,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.23,min,4 to 6,N,None,In Control,Y,6.59,N,Equipment stable,Y
YOG-027,Yogurt,Line-3,A,Op-101,2025-02-08 06:20:00,2025-02-08 06:35:00,19.4,2,Homogenization,Milk Mix (1000),Milk Mix-LOT3324,-1.86,Homogenizer,APV Gaulin,Pressure,200.0,207.1,bar,170 to 230,N,None,In Control,Y,5.63,N,Routine maintenance soon,Y
YOG-027,Yogurt,Line-3,A,Op-101,2025-02-08 06:35:00,2025-02-08 06:55:00,19.4,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT9096,-1.22,Fermentation Tank,Alfa Laval,Temp,43.0,43.1,°C,40 to 46,N,None,In Control,N,5.74,N,Routine maintenance soon,Y
YOG-027,Yogurt,Line-3,A,Op-101,2025-02-08 06:35:00,2025-02-08 06:55:00,19.4,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT9096,-1.22,Fermentation Tank,Alfa Laval,Time,240.0,239.5,min,210 to 270,N,None,In Control,Y,7.09,N,All normal,Y
YOG-027,Yogurt,Line-3,A,Op-101,2025-02-08 06:55:00,2025-02-08 07:10:00,19.4,4,Cooling,Yogurt (1000),Yogurt-LOT4060,1.54,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,8.7,°C,5 to 10,N,None,In Control,Y,6.31,N,All normal,Y
YOG-028,Yogurt,Line-2,A,Op-101,2025-02-09 16:00:00,2025-02-09 16:20:00,25.1,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT2712,-3.09,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,93.4,°C,90 to 100,N,None,In Control,Y,8.97,N,Filter check done,Y
YOG-028,Yogurt,Line-2,A,Op-101,2025-02-09 16:00:00,2025-02-09 16:20:00,25.1,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT2712,-3.09,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.61,min,4 to 6,N,None,In Control,N,8.87,N,Equipment stable,Y
YOG-028,Yogurt,Line-2,A,Op-101,2025-02-09 16:20:00,2025-02-09 16:35:00,25.1,2,Homogenization,Milk Mix (1000),Milk Mix-LOT2286,-1.36,Homogenizer,APV Gaulin,Pressure,200.0,198.5,bar,170 to 230,N,None,In Control,N,4.87,N,Routine maintenance soon,Y
YOG-028,Yogurt,Line-2,A,Op-101,2025-02-09 16:35:00,2025-02-09 16:55:00,25.1,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT7692,3.81,Fermentation Tank,Alfa Laval,Temp,43.0,44.7,°C,40 to 46,N,None,In Control,N,7.5,N,Equipment stable,Y
YOG-028,Yogurt,Line-2,A,Op-101,2025-02-09 16:35:00,2025-02-09 16:55:00,25.1,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT7692,3.81,Fermentation Tank,Alfa Laval,Time,240.0,252.26,min,210 to 270,N,None,In Control,Y,5.95,N,Filter check done,Y
YOG-028,Yogurt,Line-2,A,Op-101,2025-02-09 16:55:00,2025-02-09 17:10:00,25.1,4,Cooling,Yogurt (1000),Yogurt-LOT7660,-2.33,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,8.0,°C,5 to 10,N,None,In Control,N,5.83,N,Sensor recalibrated,Y
YOG-029,Yogurt,Line-2,C,Op-303,2025-02-09 15:00:00,2025-02-09 15:20:00,25.0,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT5787,1.85,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,95.7,°C,90 to 100,N,None,In Control,N,7.28,N,Equipment stable,Y
YOG-029,Yogurt,Line-2,C,Op-303,2025-02-09 15:00:00,2025-02-09 15:20:00,25.0,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT5787,1.85,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,4.99,min,4 to 6,N,None,In Control,Y,6.97,N,Minor deviation corrected,Y
YOG-029,Yogurt,Line-2,C,Op-303,2025-02-09 15:20:00,2025-02-09 15:35:00,25.0,2,Homogenization,Milk Mix (1000),Milk Mix-LOT6139,-1.08,Homogenizer,APV Gaulin,Pressure,200.0,201.1,bar,170 to 230,N,None,In Control,N,3.96,N,All normal,Y
YOG-029,Yogurt,Line-2,C,Op-303,2025-02-09 15:35:00,2025-02-09 15:55:00,25.0,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT8246,2.17,Fermentation Tank,Alfa Laval,Temp,43.0,42.7,°C,40 to 46,N,None,In Control,Y,6.43,N,Minor deviation corrected,Y
YOG-029,Yogurt,Line-2,C,Op-303,2025-02-09 15:35:00,2025-02-09 15:55:00,25.0,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT8246,2.17,Fermentation Tank,Alfa Laval,Time,240.0,232.98,min,210 to 270,N,None,In Control,N,5.76,N,All normal,Y
YOG-029,Yogurt,Line-2,C,Op-303,2025-02-09 15:55:00,2025-02-09 16:10:00,25.0,4,Cooling,Yogurt (1000),Yogurt-LOT1207,-0.4,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.9,°C,5 to 10,N,None,In Control,Y,4.83,N,Adjustment required,Y
YOG-030,Yogurt,Line-3,B,Op-404,2025-02-10 17:00:00,2025-02-10 17:20:00,25.1,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT4214,-0.35,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,93.8,°C,90 to 100,N,None,In Control,Y,6.83,N,All normal,Y
YOG-030,Yogurt,Line-3,B,Op-404,2025-02-10 17:00:00,2025-02-10 17:20:00,25.1,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT4214,-0.35,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.03,min,4 to 6,N,None,In Control,Y,7.48,N,All normal,Y
YOG-030,Yogurt,Line-3,B,Op-404,2025-02-10 17:20:00,2025-02-10 17:35:00,25.1,2,Homogenization,Milk Mix (1000),Milk Mix-LOT1026,0.34,Homogenizer,APV Gaulin,Pressure,200.0,194.0,bar,170 to 230,N,None,In Control,Y,6.7,N,Minor deviation corrected,Y
YOG-030,Yogurt,Line-3,B,Op-404,2025-02-10 17:35:00,2025-02-10 17:55:00,25.1,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT2912,1.12,Fermentation Tank,Alfa Laval,Temp,43.0,40.2,°C,40 to 46,N,None,Out of Control,N,6.32,N,Minor deviation corrected,Y
YOG-030,Yogurt,Line-3,B,Op-404,2025-02-10 17:35:00,2025-02-10 17:55:00,25.1,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT2912,1.12,Fermentation Tank,Alfa Laval,Time,240.0,227.88,min,210 to 270,N,None,In Control,N,6.19,Y,Operator verified,Y
YOG-030,Yogurt,Line-3,B,Op-404,2025-02-10 17:55:00,2025-02-10 18:10:00,25.1,4,Cooling,Yogurt (1000),Yogurt-LOT3061,0.7,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,8.5,°C,5 to 10,N,None,In Control,N,4.82,N,Operator verified,Y
YOG-031,Yogurt,Line-3,C,Op-303,2025-02-10 07:00:00,2025-02-10 07:20:00,25.7,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT2749,-1.86,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,91.3,°C,90 to 100,N,None,Out of Control,Y,6.79,N,Adjustment required,Y
YOG-031,Yogurt,Line-3,C,Op-303,2025-02-10 07:00:00,2025-02-10 07:20:00,25.7,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT2749,-1.86,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,4.72,min,4 to 6,N,None,In Control,Y,5.9,N,Filter check done,Y
YOG-031,Yogurt,Line-3,C,Op-303,2025-02-10 07:20:00,2025-02-10 07:35:00,25.7,2,Homogenization,Milk Mix (1000),Milk Mix-LOT5619,1.53,Homogenizer,APV Gaulin,Pressure,200.0,190.7,bar,170 to 230,N,None,In Control,N,4.72,N,Filter check done,Y
YOG-031,Yogurt,Line-3,C,Op-303,2025-02-10 07:35:00,2025-02-10 07:55:00,25.7,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT2592,-0.45,Fermentation Tank,Alfa Laval,Temp,43.0,42.0,°C,40 to 46,N,None,In Control,Y,6.84,N,Adjustment required,Y
YOG-031,Yogurt,Line-3,C,Op-303,2025-02-10 07:35:00,2025-02-10 07:55:00,25.7,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT2592,-0.45,Fermentation Tank,Alfa Laval,Time,240.0,216.17,min,210 to 270,N,None,Out of Control,N,8.49,N,Equipment stable,Y
YOG-031,Yogurt,Line-3,C,Op-303,2025-02-10 07:55:00,2025-02-10 08:10:00,25.7,4,Cooling,Yogurt (1000),Yogurt-LOT3089,2.11,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,8.3,°C,5 to 10,N,None,In Control,N,6.08,N,Routine maintenance soon,Y
YOG-032,Yogurt,Line-2,A,Op-202,2025-02-11 14:00:00,2025-02-11 14:20:00,23.2,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT1981,0.56,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,96.8,°C,90 to 100,N,None,In Control,N,8.6,N,All normal,Y
YOG-032,Yogurt,Line-2,A,Op-202,2025-02-11 14:00:00,2025-02-11 14:20:00,23.2,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT1981,0.56,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.3,min,4 to 6,N,None,In Control,N,7.85,N,Equipment stable,Y
YOG-032,Yogurt,Line-2,A,Op-202,2025-02-11 14:20:00,2025-02-11 14:35:00,23.2,2,Homogenization,Milk Mix (1000),Milk Mix-LOT9297,-1.79,Homogenizer,APV Gaulin,Pressure,200.0,197.9,bar,170 to 230,N,None,In Control,N,4.6,N,Routine maintenance soon,Y
YOG-032,Yogurt,Line-2,A,Op-202,2025-02-11 14:35:00,2025-02-11 14:55:00,23.2,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT6291,1.92,Fermentation Tank,Alfa Laval,Temp,43.0,42.2,°C,40 to 46,N,None,In Control,N,8.34,Y,Equipment stable,Y
YOG-032,Yogurt,Line-2,A,Op-202,2025-02-11 14:35:00,2025-02-11 14:55:00,23.2,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT6291,1.92,Fermentation Tank,Alfa Laval,Time,240.0,232.88,min,210 to 270,N,None,In Control,Y,8.4,N,Filter check done,Y
YOG-032,Yogurt,Line-2,A,Op-202,2025-02-11 14:55:00,2025-02-11 15:10:00,23.2,4,Cooling,Yogurt (1000),Yogurt-LOT7788,0.25,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,8.2,°C,5 to 10,N,None,In Control,N,6.74,N,Routine maintenance soon,Y
YOG-033,Yogurt,Line-2,A,Op-303,2025-02-11 07:00:00,2025-02-11 07:20:00,25.6,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT1829,-1.21,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,98.1,°C,90 to 100,N,None,In Control,Y,7.98,N,Filter check done,Y
